id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5544100,Edinburgh Holyrood 2 Bedroom Apartment,26836949,Nick,,"Canongate, Southside and Dumbiedykes",55.95185,-3.17568,Entire home/apt,127,7,3,2022-07-30,0.03,4,275,1,
5559720,GRAND & SPACIOUS CENTRAL APT WITH WIFI,3008499,Rebecca,,Broughton North and Powderhall,55.96325,-3.19267,Entire home/apt,77,1,574,2022-09-04,6.34,50,276,78,
5574203,Fantastic Central Base 50km views,28790470,Eleanor,,New Town West,55.95341,-3.20009,Entire home/apt,354,2,65,2022-08-28,0.72,1,13,9,
5584566,Bright top floor 1 bed flat central,28345692,Sylvie,,Broughton South,55.96279,-3.18428,Entire home/apt,116,1,62,2022-09-11,0.70,1,12,34,
5599690,"Fabulous Apartment, Central Edinburgh, New Town",27948172,Diana,,New Town West,55.95332,-3.20959,Entire home/apt,106,4,36,2022-09-04,0.41,2,147,16,
5599873,Lovely Twin/Dbl Rm in v. good area.,3196941,Shanna,,"Blackford, West Mains and Mayfield Road",55.92644,-3.17123,Private room,46,2,37,2020-01-02,0.41,4,166,0,
5603660,No19 The Loft,20970169,Belinda & Stephen,,New Town West,55.95384,-3.19784,Entire home/apt,629,2,145,2022-09-11,1.66,3,134,24,
5637070,The Brunswick Street Residence,646220,Reserve,,Hillside and Calton Hill,55.95811,-3.17848,Entire home/apt,263,1,62,2022-07-25,0.71,46,259,16,
5648235,"Fun, bright and romantic attic flat by Castle",2531277,Laura,,Tollcross,55.94874,-3.20598,Entire home/apt,130,30,60,2022-08-20,0.69,1,158,2,
5676677,Grassmarket Approach:  below Edinburgh Castle rock,29428097,Viv And Paul,,"Old Town, Princes Street and Leith Street",55.94768,-3.20082,Entire home/apt,111,3,291,2022-08-29,3.25,1,95,41,
5690874,Charming Apartment in the Old Town,27917717,Mary,,"Old Town, Princes Street and Leith Street",55.94861,-3.19674,Entire home/apt,209,3,214,2022-09-01,2.35,1,234,58,
5696167,Spectacular open plan loft space,4890605,Iain,,Great Junction Street,55.97336,-3.16999,Entire home/apt,150,3,35,2022-08-30,0.40,1,82,14,
5706862,"Royal Mile apt, just 1 min from Edinburgh Castle!",19149230,Paul,,"Old Town, Princes Street and Leith Street",55.94919,-3.19461,Entire home/apt,179,1,83,2022-08-01,0.96,2,51,7,
5721890,Huge West End Penthouse Apartment,23612208,James,,New Town West,55.951492,-3.211076,Private room,120,2,6,2022-07-11,1.96,2,122,6,
5731569,Central Edinburgh Apartment,29720331,Greg,,"Old Town, Princes Street and Leith Street",55.95157,-3.20054,Entire home/apt,128,2,566,2022-09-04,6.31,4,204,91,
5748539,"Fantastic, welcoming, bright flat in the Old Town",29819029,Gordon,,"Old Town, Princes Street and Leith Street",55.9503,-3.18558,Entire home/apt,95,3,23,2018-06-23,0.25,1,0,0,
5754072,"Great Leith Location,Double Room",21752066,Cat,,Western Harbour and Leith Docks,55.97791,-3.17604,Private room,40,2,82,2022-08-16,0.90,2,98,7,
5796053,Bright Apartment in Edinburgh with Free Parking,27494846,David,,Trinity East and The Dudleys,55.97509,-3.18515,Entire home/apt,191,3,17,2022-08-28,4.95,1,13,17,
5805796,Heriot Row - 5* New Town Apartment- 4 Bed & 4 Bath,29380205,Angus & Kirsty,,New Town West,55.95545,-3.20278,Entire home/apt,614,1,183,2022-08-29,2.04,1,123,28,
5811003,Huge 7 dbl HMO Student flat 15 mins walk George Sq,29624831,Lorna,,Deans Village,55.94869,-3.21385,Entire home/apt,1495,1,24,2019-08-21,0.32,16,0,0,
5811585,Huge 7 bedroom & 3 bathroom HMO City Centre flat,29624831,Lorna,,Deans Village,55.94621,-3.21755,Entire home/apt,995,1,13,2021-06-27,0.17,16,0,0,
5811738,Student HMO 7 bedrooms lounge 3 Baths at Haymarket,29624831,Lorna,,Deans Village,55.94678,-3.21739,Entire home/apt,1495,1,14,2019-06-23,0.18,16,0,0,
5821213,Large Double Room -  Includes Self Serve Breakfast,30212164,Carol,,Corstorphine,55.94263,-3.29209,Private room,53,1,378,2022-09-01,4.22,2,154,83,
5841046,Queen Street One Apartment,7741329,Trudi,,Deans Village,55.95356,-3.20408,Entire home/apt,293,2,252,2022-08-25,3.01,4,292,51,
5849645,HILLHOUSE RETREAT  FREE PARKING SLEEPS 4,30372124,Mary,,North Leith and Newhaven,55.97753,-3.18616,Entire home/apt,151,3,94,2020-08-22,1.06,1,236,0,
5859055,Cancelled till September 2023,24574078,Deborah,,South Leith,55.96868,-3.16125,Private room,79,3,24,2019-01-01,0.27,3,140,0,
5880969,The Wee Bedroom by the Park,7932989,Gillian,,Marchmont East and Sciennes,55.93833,-3.18479,Private room,50,1,501,2022-09-10,5.57,1,0,67,
5903320,Unwind in the Mezzanine Dining Space at a West End Abode,30657167,Sharon,,Comely Bank,55.95433,-3.221,Entire home/apt,144,1,684,2022-09-12,7.68,1,295,125,
5912717,"Double room with sea view, Edinburgh",30707163,Jen,,Portobello,55.95394,-3.11426,Private room,55,6,1,2018-05-03,0.02,2,225,0,
5924596,393 Old Tolbooth Wynd Apt with Secure Parking,19173145,Anabel,,"Canongate, Southside and Dumbiedykes",55.95231,-3.18089,Entire home/apt,150,3,178,2022-09-09,2.00,31,27,47,
5936112,Hamish's Hame,30822339,Allen,,Merchiston and Greenhill,55.92851,-3.21182,Entire home/apt,146,2,121,2022-05-07,1.34,1,279,5,
5956098,Bijou Flat in South City Centre,1609022,Katie,,Meadows and Southside,55.94266,-3.18361,Entire home/apt,85,3,545,2022-09-12,6.08,1,17,76,
5977399,R2) En-Suite Double bedded room,4032602,Kim,,Newington and Dalkeith Road,55.93496,-3.17369,Private room,85,1,0,,,7,0,0,
5982874,4 New Assembly Close - Royal Mile,1801836,Shahid,,"Old Town, Princes Street and Leith Street",55.94997,-3.18874,Entire home/apt,211,2,142,2022-08-08,1.59,4,257,10,
5984473,Cosy Boutique - Style Main Door Flat Close to Calton Hill,13135752,Pier Luigi,,Hillside and Calton Hill,55.96011,-3.17844,Entire home/apt,122,3,329,2022-08-21,3.70,12,76,37,
5990407,Royal Mile Art apartment,31102493,Carlos,,"Old Town, Princes Street and Leith Street",55.94971,-3.18439,Entire home/apt,125,3,110,2022-08-31,1.27,2,0,4,
6013594,Queen en-suite | James Court | next to the Castle,1109988,Patrick,,"Old Town, Princes Street and Leith Street",55.94975,-3.19408,Private room,95,1,408,2022-08-28,4.60,2,258,62,
6030112,Stay on Edinburgh’s City Skyline with Incredible Views,31297327,Steven,,"Old Town, Princes Street and Leith Street",55.95,-3.19361,Entire home/apt,229,3,363,2022-09-12,4.07,1,180,64,
6041762,Queen bed | Private bathroom | Lady Stairs Close,1109988,Patrick,,"Old Town, Princes Street and Leith Street",55.949989,-3.194183,Private room,89,1,456,2022-08-30,5.14,2,301,56,
6049342,"Quiet, leafy, but only 400m to Cafes & City Access",839653,Neville,,Merchiston and Greenhill,55.93016,-3.21235,Private room,128,1,11,2016-10-11,0.12,1,83,0,
6050236,Central 5 Bedroom Flat,31397079,Rachel,,Tollcross,55.94704,-3.20139,Entire home/apt,362,2,79,2022-09-01,1.25,2,0,17,
6051339,1 Double & 1 Twin Rm (in good area),3196941,Shanna,,"Blackford, West Mains and Mayfield Road",55.92673,-3.17336,Private room,84,2,12,2019-08-05,0.14,4,165,0,
6062726,Modern Edinburgh Apartment near Unis & City,31455119,Ken,,Gorgie West,55.9367,-3.23259,Entire home/apt,55,90,64,2019-06-29,0.73,2,0,0,
6098713,Edinburgh Flat with garden. Sleeps 4.,31647156,Lindsay,,Newington and Dalkeith Road,55.93462,-3.17261,Entire home/apt,170,3,24,2022-08-27,0.28,1,0,5,
6101433,Spacious top floor flat in green Merchiston area,19173145,Anabel,,Merchiston and Greenhill,55.93358,-3.2152,Entire home/apt,99,3,103,2022-09-11,1.36,31,42,34,
6101871,R3) Twin or Double en-suite room,4032602,Kim,,Newington and Dalkeith Road,55.93495,-3.17337,Private room,85,1,0,,,7,0,0,
6102220,Historic Georgian Flat with Community Garden,31662881,Steven,,New Town West,55.95594,-3.19758,Entire home/apt,97,3,306,2022-07-03,3.47,1,131,33,
6104312,Edinburgh - twin/double with en suite shower room,31672932,Judy,,"Blackford, West Mains and Mayfield Road",55.92792,-3.18769,Private room,69,2,92,2022-08-29,1.06,1,336,33,
6104593,R5) Standard twin-share facilities,4032602,Kim,,Newington and Dalkeith Road,55.93485,-3.17187,Private room,75,1,1,2015-09-28,0.01,7,0,0,
6104800,R6) Double en-suite room,4032602,Kim,,Newington and Dalkeith Road,55.93469,-3.1719,Private room,85,1,0,,,7,0,0,
6105038,R7) Triple - en-suite room sleeps 3,4032602,Kim,,Newington and Dalkeith Road,55.93516,-3.1724,Private room,115,1,0,,,7,0,0,
6116000,A Quiet Flat in Leith ...,4528617,James,,North Leith and Newhaven,55.97725,-3.18091,Entire home/apt,116,4,22,2022-09-11,0.25,1,38,9,
6127307,Quiet and Lovely Apartment at Dean Village,19173145,Anabel,,Deans Village,55.95265,-3.21714,Entire home/apt,150,3,57,2022-09-10,0.72,31,24,30,
6142122,Apartment on the Royal Mile,31861545,Lorraine,,"Old Town, Princes Street and Leith Street",55.95076,-3.18977,Entire home/apt,278,2,69,2022-09-04,0.94,2,43,34,
6166993,Chic and Central Georgian Apartment,16675987,Rosanna,,New Town East and Gayfield,55.96069,-3.1915,Entire home/apt,115,3,20,2022-08-21,0.23,2,11,4,
6184279,Edinburgh Apartment on the Bridge,32077251,Karen,,"Old Town, Princes Street and Leith Street",55.94738,-3.19153,Entire home/apt,190,2,356,2022-08-21,4.04,2,80,27,
6206603,A stylish double room w/ en suite + breakfast,32186283,Lucy,,Marchmont East and Sciennes,55.93847,-3.19097,Private room,134,2,42,2022-09-01,0.49,2,260,15,
6223596,Large modern 3 bedroom apartment in North Fettes,259730160,Bobby,,West Pilton,55.9717,-3.236,Entire home/apt,110,2,218,2022-09-10,2.49,1,117,50,
6227211,Flat by Leith's vibrant shore area,22735749,Mary-Lou,,The Shore and Constitution Street,55.97526,-3.17739,Entire home/apt,68,2,246,2022-09-07,2.77,1,209,57,
6238793,Heavenly Waterfront/no Edinburgh residents 8/5,27358932,Carmo,,Western Harbour and Leith Docks,55.98592,-3.18856,Entire home/apt,500,3,14,2019-08-25,0.19,1,364,0,
6241451,Double room. Edinburgh.City centre.,32399566,Liam,,Polwarth,55.9383,-3.21813,Private room,50,5,237,2022-09-13,2.66,1,333,10,
6242974,Sunny Central Apartment,6454275,Roberta,,Leith (Albert Street),55.96265,-3.17337,Entire home/apt,41,31,45,2022-07-23,0.99,3,87,5,
6254777,Charming Victorian City Apartment with en-suite.,32488279,Sevi,,Deans Village,55.94816,-3.22121,Private room,50,2,438,2022-09-11,4.92,2,5,43,
6256650,"Private   comfortable room, en suite.",5361963,June And Gordon,,Deans Village,55.95086,-3.21915,Private room,65,2,122,2022-09-12,1.40,2,17,3,
6261389,Sunny 3 bedroom apartment,32525986,Corena,,Craiglockhart,55.92188,-3.2421,Entire home/apt,246,3,6,2022-07-17,0.07,2,1,1,
6267205,Lovely Bright & Sunny Central Edinburgh Apartment,32569171,Ellie And Scott,,Hillside and Calton Hill,55.95869,-3.17306,Entire home/apt,100,2,339,2022-08-25,3.88,5,35,26,
6298330,"Ground Floor Flat, 2 Large Bedrooms (Sleeps 4)",24967323,Steven,,The Grange,55.93726,-3.17859,Entire home/apt,80,21,13,2022-08-02,0.17,7,0,4,
6299377,"17 min to centre 2 bdrm, direct bus airport/centre",6055151,Daniela,,Shandon,55.93485,-3.2327,Entire home/apt,79,1,158,2022-08-31,1.79,6,67,23,
6302228,Big 3 bed Georgian flat  by new St James Quarter,4533992,James,,"Old Town, Princes Street and Leith Street",55.95419,-3.18915,Entire home/apt,193,3,201,2022-09-03,2.26,1,247,59,
6324262,Double apartment (for cool people),19837998,Vida,,Easter Road and Hawkhill Avenue,55.96278,-3.16933,Private room,40,2,29,2017-10-30,0.33,1,0,0,
6342876,Luxury loft room near Royal Mile (free parking),22656720,Scherie,,Abbeyhill,55.95546,-3.16716,Private room,50,5,508,2022-08-01,5.78,3,16,55,
6345058,Double bedroom,33046929,Myra,,North Leith and Newhaven,55.97806,-3.18672,Private room,50,1,18,2018-08-27,0.20,1,197,0,
6363353,Beautiful room & lovely breakfast,32484993,Misia,,"Inverleith, Goldenacre and Warriston",55.97007,-3.20646,Private room,45,3,94,2020-03-25,1.08,1,256,0,
6367604,Character flat in centre of town,33181473,Lynn,,"Old Town, Princes Street and Leith Street",55.95251,-3.19989,Private room,64,2,94,2022-08-29,1.09,1,2,34,
6367630,Majestic Georgian Flat in the Historic City Centre,33181664,Jane,,Deans Village,55.95114,-3.20459,Entire home/apt,664,1,234,2022-07-30,2.66,2,138,47,
6381740,ALTIDO Spacious 3 Bed Apartment in the Old Town,8090401,Steve,,"Old Town, Princes Street and Leith Street",55.947609,-3.191991,Entire home/apt,206,3,109,2022-08-27,1.25,1,320,8,
6383734,Bright 2 bedrm 17min to Princes St / city centre,6055151,Daniela,,Shandon,55.93485,-3.2327,Entire home/apt,73,1,142,2022-09-06,1.63,6,67,19,
6384079,Double bed room in quiet area,33277793,Anja,,"Blackford, West Mains and Mayfield Road",55.92716,-3.17702,Private room,65,2,18,2022-08-29,0.21,1,331,6,
6385814,Bright 2 bed flat with parking in residential area,19173145,Anabel,,New Town East and Gayfield,55.96003,-3.18403,Entire home/apt,159,3,122,2022-09-10,1.40,31,51,33,
6388039,Underneath the castle,9686193,Simon & Anna,,"Old Town, Princes Street and Leith Street",55.94639,-3.19987,Entire home/apt,93,4,439,2022-09-09,5.01,2,163,73,
6389393,Charming Colony House,26308114,Fenella,,Dalry and Fountainbridge,55.9441,-3.21544,Entire home/apt,113,3,226,2022-09-01,2.55,1,131,47,
6391614,"Cute Period Apartment, Broughton Road, Edinburgh",27952803,Dawn,,Trinity,55.97182,-3.21549,Entire home/apt,60,7,172,2022-08-30,1.93,3,68,7,
6398623,Central family flat with parking,28391044,Mary,,Bruntsfield,55.94106,-3.20729,Entire home/apt,90,3,21,2019-10-05,0.24,1,3,0,
6402347,Trust House Apartment,31861545,Lorraine,,"Old Town, Princes Street and Leith Street",55.94757,-3.19347,Entire home/apt,521,2,116,2022-09-04,1.57,2,24,31,
6407229,Luxury Apt 10mins to Princes Street,33417034,Jan,,Merchiston and Greenhill,55.93267,-3.21652,Entire home/apt,109,3,114,2022-08-08,1.30,1,53,17,
6409794,2 bdrm 17 min to centre -direct bus castle/airport,6055151,Daniela,,Shandon,55.93485,-3.2327,Entire home/apt,70,1,83,2022-05-24,0.94,6,67,6,
6424297,Waverley Park - Royal Mile 5 mins,10326878,James And Mandy,,Abbeyhill,55.9551,-3.16746,Entire home/apt,127,3,22,2022-07-27,0.26,2,40,8,
6434215,Edinburgh city centre studio flat,13438552,Nigel,,Stockbridge,55.95611,-3.21404,Entire home/apt,80,2,263,2022-09-09,2.98,1,39,57,
6454804,Gorgeous contemporary 1bd mews,26279005,Antonia,,Comely Bank,55.95612,-3.21651,Entire home/apt,85,2,427,2022-09-10,4.82,1,97,77,
6455345,Lovely Bright Apartment in Old Town,33712678,Lisa,,"Old Town, Princes Street and Leith Street",55.94964,-3.18752,Entire home/apt,73,2,201,2020-08-31,2.30,1,0,0,
6471659,Lovely 3Bed Home in Great Location with Parking,20524707,Guy,,Gorgie East,55.93776,-3.22642,Entire home/apt,173,2,245,2022-08-23,2.75,1,96,59,
6477049,Quiet Private Room Ideal For Student/Professional,33765666,Ruth,,Colinton and Kingsknowe,55.90874,-3.23672,Private room,24,110,12,2020-04-01,0.23,1,161,0,
6486057,Unique City Centre Apartment,33895409,Vivien,,Broughton South,55.96722,-3.1838,Entire home/apt,74,3,583,2022-08-26,6.65,2,226,100,
6488585,"Clean & comfortable, spacious & central",33909344,Steve,,Canonmills and New Town North,55.95763,-3.19615,Entire home/apt,92,2,831,2022-09-11,9.48,3,11,121,
6508374,Stylish Edinburgh apartment,7779791,Claire,,South Leith,55.96755,-3.17398,Entire home/apt,68,4,157,2022-09-06,2.06,1,101,28,
6513048,Stunning with Breathtaking Views!,33271048,Calum,,Trinity,55.97925,-3.2161,Entire home/apt,389,5,35,2022-08-14,0.41,2,0,4,
6517915,Nice Location with Private Parking,34085731,Robin,,Marchmont East and Sciennes,55.93773,-3.18248,Entire home/apt,84,3,373,2022-08-28,4.32,3,54,49,
6523897,Stunning artistic garden apartment,28885770,Victoria,,New Town East and Gayfield,55.96031,-3.18511,Private room,250,2,1,2017-04-16,0.02,1,365,0,
6533294,A stylish New Town pied a terre,34169385,William,,New Town East and Gayfield,55.96006,-3.18615,Entire home/apt,95,3,35,2019-08-27,0.41,1,0,0,
6540665,Historic house in central Edinburgh FREE PARKING,20319715,John,,Tollcross,55.94839,-3.2096,Entire home/apt,310,2,392,2022-09-10,4.68,1,27,81,
6553712,"Small room, Marchmont Edinburgh",33884452,Maureen And Rosie,,Marchmont East and Sciennes,55.93845,-3.19226,Private room,40,2,58,2022-08-31,0.66,1,60,12,
6559310,"Feel Like Home! Cosy, warm & modern room in centre",34054523,Mateusz And Aurélien,,"Canongate, Southside and Dumbiedykes",55.94469,-3.18322,Private room,113,2,159,2022-09-10,1.79,1,133,30,
6565696,double bedroom 2,25706465,Sev,,West Pilton,55.96813,-3.24176,Private room,33,30,136,2022-09-10,1.53,2,39,39,
6569944,3 Double Bedroom Apartment OLD TOWN Edinburgh.,3327011,Kaddeer,,"Old Town, Princes Street and Leith Street",55.95057,-3.18912,Entire home/apt,328,5,112,2022-08-14,1.47,5,341,1,
6579179,"Central Apt, 2 mins to Princes St and tram",23368821,Lenore,,"Old Town, Princes Street and Leith Street",55.95278,-3.20025,Entire home/apt,271,3,177,2022-09-05,2.09,1,132,23,
6585049,Top-rated central apartment in historic street,34445313,Bryan,,Broughton North and Powderhall,55.96285,-3.19923,Entire home/apt,91,2,146,2022-08-22,1.68,1,237,39,
6589457,"Central Double Room, Independent Bathroom, 2 Cats",33065283,Ather,,"Craigleith, Orchard Brae and Crewe Toll",55.95458,-3.22948,Private room,73,1,441,2022-09-09,5.03,1,43,89,
6596825,Lovely 2 Bedroom Castle View Apartment,29997031,David,,"Old Town, Princes Street and Leith Street",55.9491,-3.19687,Entire home/apt,160,3,326,2022-09-04,3.69,2,155,37,
6601528,Bright & Spacious Centrally Located Townhouse,34537054,Katherine,,Deans Village,55.94462,-3.22668,Entire home/apt,150,2,71,2022-08-17,0.82,1,17,29,
6618141,Single Bed in Artist Family Home with Cat,1690290,Sally,,Meadowbank and Abbeyhill North,55.95887,-3.17108,Private room,48,2,125,2022-09-12,1.42,1,2,20,
6619296,Central & convenient home,34644078,Bee,,"Old Town, Princes Street and Leith Street",55.9465,-3.19305,Private room,40,3,192,2022-08-24,2.22,1,85,31,
6634398,Roseneath Place,14885690,Cathal,,Marchmont East and Sciennes,55.93752,-3.193,Private room,70,2,154,2022-08-29,1.75,1,157,23,
6638855,Quiet central large artist apartment w/ parking,34747035,Clare,,Abbeyhill,55.95589,-3.16705,Entire home/apt,179,3,88,2022-09-07,1.02,1,160,37,
6648430,Double or Twin Room Edinburgh South,4339805,William,,Morningside,55.92986,-3.21001,Private room,51,1,44,2022-09-04,0.51,2,111,9,
6659841,Stunning Edinburgh Castle Apartment,31499887,Emily,,"Old Town, Princes Street and Leith Street",55.94763,-3.19455,Entire home/apt,250,2,264,2022-09-07,3.02,1,232,63,
6666861,"2 Double Bedroom Flat, Leith",34895380,Sue,,The Shore and Constitution Street,55.97451,-3.16321,Entire home/apt,150,4,0,,,1,83,0,
6666881,Hopetoun Grande: Luxury Penthouse,34895990,Martin And Charul,,New Town East and Gayfield,55.95949,-3.18486,Entire home/apt,275,3,96,2022-08-13,1.09,1,276,19,
6668282,Bright Historical Flat close to Festival venues,421433331,Claudia,,Marchmont East and Sciennes,55.93704532576238,-3.1890340495177703,Entire home/apt,193,7,6,2022-08-21,0.07,1,25,1,
6670391,ALTIDO Stylish 2bed Apt in Trendy New Town Location,34912412,Laura,,Stockbridge,55.95787,-3.2096,Entire home/apt,126,2,237,2022-08-24,2.71,1,336,20,
6682794,Modern Luxury Beachside Apartment,4634302,Malcolm,,Joppa,55.95385,-3.10974,Entire home/apt,150,3,254,2022-09-11,2.93,1,113,40,
6692998,Converted factory with parking,14694943,Hanne,,Stockbridge,55.95936,-3.20725,Entire home/apt,90,2,459,2022-08-29,5.32,2,24,61,
6703784,"Entire Flat in Leith, Edinburgh",21752066,Cat,,Western Harbour and Leith Docks,55.97802,-3.17757,Entire home/apt,85,4,16,2022-09-03,0.20,2,47,3,
6724219,★Amazing Location!★ In♥of the City. 2BR Sleeps 4-6,35192116,Thomas,,"Old Town, Princes Street and Leith Street",55.94812,-3.19021,Entire home/apt,210,2,129,2022-08-29,1.48,1,125,21,
6726873,Home in leafy suburb-no steps min 48hrs b/w bkgs,35222629,Kathy,,Greenbank and The Braids,55.91503,-3.22572,Entire home/apt,120,3,30,2022-06-06,0.35,1,296,6,
6727237,Premier City Centre Location - Bright & Spacious,35227385,Fiona And Neil,,"Old Town, Princes Street and Leith Street",55.95422,-3.18787,Entire home/apt,139,3,162,2022-09-10,1.87,3,102,47,
6727240,Fantastic Large Georgian Apartment,35227313,Judy & Mark,,Marchmont East and Sciennes,55.93882,-3.18065,Entire home/apt,480,4,110,2022-09-04,1.46,1,128,27,
